date,asset,probability_level,stress_regime,conditional_var
2006-11-15,BBVA.MC,0.99,0,0.02802938998941746
2006-11-16,BBVA.MC,0.99,0,0.027634790605679024
2006-11-17,BBVA.MC,0.99,0,0.027209170110264955
2006-11-20,BBVA.MC,0.99,0,0.027590030661205037
2006-11-21,BBVA.MC,0.99,0,0.027238261534927585
2006-11-22,BBVA.MC,0.99,0,0.027181792619112147
2006-11-24,BBVA.MC,0.99,0,0.026410702300310618
2006-11-27,BBVA.MC,0.99,0,0.03174760624084565
2006-11-28,BBVA.MC,0.99,0,0.04936863977405856
2006-11-29,BBVA.MC,0.99,0,0.04791568316443336
2006-11-30,BBVA.MC,0.99,0,0.0465961064981678
2006-12-01,BBVA.MC,0.99,0,0.04525801892841698
2006-12-04,BBVA.MC,0.99,0,0.0446184300615484
2006-12-05,BBVA.MC,0.99,0,0.04335065897633614
2006-12-06,BBVA.MC,0.99,0,0.042150663576441934
2006-12-07,BBVA.MC,0.99,0,0.041108260131913696
2006-12-08,BBVA.MC,0.99,0,0.040050709883969235
2006-12-11,BBVA.MC,0.99,0,0.03897927072846546
2006-12-12,BBVA.MC,0.99,0,0.03799046938529142
2006-12-13,BBVA.MC,0.99,0,0.03714243805961833
2006-12-14,BBVA.MC,0.99,0,0.0363651357446461
2006-12-15,BBVA.MC,0.99,0,0.0354742429945251
2006-12-18,BBVA.MC,0.99,0,0.03482125424428821
2006-12-19,BBVA.MC,0.99,0,0.03509691737299016
2006-12-20,BBVA.MC,0.99,0,0.03481140827562798
2006-12-21,BBVA.MC,0.99,0,0.03395915418253024
2006-12-22,BBVA.MC,0.99,0,0.03316273946701751
2006-12-27,BBVA.MC,0.99,0,0.03285021864033506
2006-12-28,BBVA.MC,0.99,0,0.0322310895046809
2006-12-29,BBVA.MC,0.99,0,0.031561998481472245
2007-01-03,BBVA.MC,0.99,0,0.030926594778181323
2007-01-04,BBVA.MC,0.99,0,0.030439223752458822
2007-01-05,BBVA.MC,0.99,0,0.02979053402014708
2007-01-08,BBVA.MC,0.99,0,0.030322433297840137
2007-01-09,BBVA.MC,0.99,0,0.029778954318980345
2007-01-10,BBVA.MC,0.99,0,0.02917841790869237
2007-01-11,BBVA.MC,0.99,0,0.0300257305376084
2007-01-12,BBVA.MC,0.99,0,0.030045947262265633
2007-01-16,BBVA.MC,0.99,0,0.029155309705559098
2007-01-17,BBVA.MC,0.99,0,0.029058045114860855
2007-01-18,BBVA.MC,0.99,0,0.028500751506185345
2007-01-19,BBVA.MC,0.99,0,0.0279576519472405
2007-01-22,BBVA.MC,0.99,0,0.02768349234157395
2007-01-23,BBVA.MC,0.99,0,0.027607235189697772
2007-01-24,BBVA.MC,0.99,0,0.027134707626269305
2007-01-25,BBVA.MC,0.99,0,0.02708773228450767
2007-01-26,BBVA.MC,0.99,0,0.026753558949991922
2007-01-29,BBVA.MC,0.99,0,0.02899834869641816
2007-01-30,BBVA.MC,0.99,0,0.028474540941182087
2007-01-31,BBVA.MC,0.99,0,0.028004646318605497
2007-02-01,BBVA.MC,0.99,0,0.02843642868459881
2007-02-02,BBVA.MC,0.99,0,0.02830506424230561
2007-02-05,BBVA.MC,0.99,0,0.027874074051756056
2007-02-06,BBVA.MC,0.99,0,0.02736346542127266
2007-02-07,BBVA.MC,0.99,0,0.027957257123049802
2007-02-08,BBVA.MC,0.99,0,0.027573121110597978
2007-02-09,BBVA.MC,0.99,0,0.0276912148628417
2007-02-12,BBVA.MC,0.99,0,0.027181703578005877
2007-02-13,BBVA.MC,0.99,0,0.02936352877482476
2007-02-14,BBVA.MC,0.99,0,0.02885550130959745
2007-02-15,BBVA.MC,0.99,0,0.028388665277996945
2007-02-16,BBVA.MC,0.99,0,0.027843161533472688
2007-02-20,BBVA.MC,0.99,0,0.03282430431268208
2007-02-21,BBVA.MC,0.99,0,0.03214708002860902
2007-02-22,BBVA.MC,0.99,0,0.03207013039615499
2007-02-23,BBVA.MC,0.99,0,0.03134232332935228
2007-02-26,BBVA.MC,0.99,0,0.03074156884324212
2007-02-27,BBVA.MC,0.99,0,0.030216116023539193
2007-02-28,BBVA.MC,0.99,0,0.03721038753687371
2007-03-01,BBVA.MC,0.99,0,0.039779730560450866
2007-03-02,BBVA.MC,0.99,0,0.04063560275148709
2007-03-05,BBVA.MC,0.99,0,0.041214790902996117
2007-03-06,BBVA.MC,0.99,0,0.042632322477257296
2007-03-07,BBVA.MC,0.99,0,0.041537353075749385
2007-03-08,BBVA.MC,0.99,0,0.04038404589862555
2007-03-09,BBVA.MC,0.99,0,0.040834613830526556
2007-03-12,BBVA.MC,0.99,0,0.03984283380978086
2007-03-13,BBVA.MC,0.99,0,0.04031045137490752
2007-03-14,BBVA.MC,0.99,0,0.04033557234398002
2007-03-15,BBVA.MC,0.99,0,0.04840760486755987
2007-03-16,BBVA.MC,0.99,0,0.047457976694474664
2007-03-19,BBVA.MC,0.99,0,0.04608538288399228
2007-03-20,BBVA.MC,0.99,0,0.045333567068074725
2007-03-21,BBVA.MC,0.99,0,0.04402233304768008
2007-03-22,BBVA.MC,0.99,0,0.04278632986674642
2007-03-23,BBVA.MC,0.99,0,0.04211725004198804
2007-03-26,BBVA.MC,0.99,0,0.04104038706976597
2007-03-27,BBVA.MC,0.99,0,0.0423310325184295
2007-03-28,BBVA.MC,0.99,0,0.04129004203064992
2007-03-29,BBVA.MC,0.99,0,0.04019876362920932
2007-03-30,BBVA.MC,0.99,0,0.03923710476407186
2007-04-02,BBVA.MC,0.99,0,0.03826230307736724
2007-04-03,BBVA.MC,0.99,0,0.03726319624740452
2007-04-04,BBVA.MC,0.99,0,0.03708143454872386
2007-04-05,BBVA.MC,0.99,0,0.03612098438323766
2007-04-10,BBVA.MC,0.99,0,0.03528809749375333
2007-04-11,BBVA.MC,0.99,0,0.03441406328452449
2007-04-12,BBVA.MC,0.99,0,0.03361364398532608
2007-04-13,BBVA.MC,0.99,0,0.03434369842771398
2007-04-16,BBVA.MC,0.99,0,0.03351301393202848
2007-04-17,BBVA.MC,0.99,0,0.032856300540739805
2007-04-18,BBVA.MC,0.99,0,0.03222042101424224
2007-04-19,BBVA.MC,0.99,0,0.03220056750392005
2007-04-20,BBVA.MC,0.99,0,0.0321045558671449
2007-04-23,BBVA.MC,0.99,0,0.03295539487689521
2007-04-24,BBVA.MC,0.99,0,0.03235281940788796
2007-04-25,BBVA.MC,0.99,0,0.039106814219650246
2007-04-26,BBVA.MC,0.99,0,0.03807605837422643
2007-04-27,BBVA.MC,0.99,0,0.037227256738698804
2007-04-30,BBVA.MC,0.99,0,0.03871161347594943
2007-05-02,BBVA.MC,0.99,0,0.037799839710672564
2007-05-03,BBVA.MC,0.99,0,0.03683758850611326
2007-05-04,BBVA.MC,0.99,0,0.03589643492627704
2007-05-07,BBVA.MC,0.99,0,0.03582742326546559
2007-05-08,BBVA.MC,0.99,0,0.03501467319870154
2007-05-09,BBVA.MC,0.99,0,0.03416932731214061
2007-05-10,BBVA.MC,0.99,0,0.033504698099957694
2007-05-11,BBVA.MC,0.99,0,0.03304109704407155
2007-05-14,BBVA.MC,0.99,0,0.032500738052393605
2007-05-15,BBVA.MC,0.99,0,0.031886163659025205
2007-05-16,BBVA.MC,0.99,0,0.03200392482911146
2007-05-17,BBVA.MC,0.99,0,0.03127800260327542
2007-05-18,BBVA.MC,0.99,0,0.030589149438587523
2007-05-21,BBVA.MC,0.99,0,0.03004365679362874
2007-05-22,BBVA.MC,0.99,0,0.029761451194713205
2007-05-23,BBVA.MC,0.99,0,0.029154552135320404
2007-05-24,BBVA.MC,0.99,0,0.028767041597000463
2007-05-25,BBVA.MC,0.99,0,0.029169321479268942
2007-05-30,BBVA.MC,0.99,0,0.028880620422138646
2007-05-31,BBVA.MC,0.99,0,0.02889780242366662
2007-06-01,BBVA.MC,0.99,0,0.02844303240417126
2007-06-04,BBVA.MC,0.99,0,0.027918201747748502
2007-06-05,BBVA.MC,0.99,0,0.02776646510576942
2007-06-06,BBVA.MC,0.99,0,0.027261501055908053
2007-06-07,BBVA.MC,0.99,0,0.0318654342598809
2007-06-08,BBVA.MC,0.99,0,0.03440329404158963
2007-06-11,BBVA.MC,0.99,0,0.03360541094808384
2007-06-12,BBVA.MC,0.99,0,0.03281421945107152
2007-06-13,BBVA.MC,0.99,0,0.033845680863024856
2007-06-14,BBVA.MC,0.99,0,0.033169345606264125
2007-06-15,BBVA.MC,0.99,0,0.03453174809467033
2007-06-18,BBVA.MC,0.99,0,0.03409440808178386
2007-06-19,BBVA.MC,0.99,0,0.034028557713823925
2007-06-20,BBVA.MC,0.99,0,0.033657321743976086
2007-06-21,BBVA.MC,0.99,0,0.032929608249964826
2007-06-22,BBVA.MC,0.99,0,0.03415827316310852
2007-06-25,BBVA.MC,0.99,0,0.033722566092762245
2007-06-26,BBVA.MC,0.99,0,0.033008745181204585
2007-06-27,BBVA.MC,0.99,0,0.03246014037243861
2007-06-28,BBVA.MC,0.99,0,0.03245142076638995
2007-06-29,BBVA.MC,0.99,0,0.03192236361797064
2007-07-02,BBVA.MC,0.99,0,0.03121106735645193
2007-07-03,BBVA.MC,0.99,0,0.030709688368390355
2007-07-05,BBVA.MC,0.99,0,0.029720855459356967
2007-07-06,BBVA.MC,0.99,0,0.02940779624180468
2007-07-09,BBVA.MC,0.99,0,0.028820264752489676
2007-07-10,BBVA.MC,0.99,0,0.02844873047869712
2007-07-11,BBVA.MC,0.99,0,0.029729864680968162
2007-07-12,BBVA.MC,0.99,0,0.029114061694409863
2007-07-13,BBVA.MC,0.99,0,0.028557463405730687
2007-07-16,BBVA.MC,0.99,0,0.028195986390674745
2007-07-17,BBVA.MC,0.99,0,0.028123085115142055
2007-07-18,BBVA.MC,0.99,0,0.027665753835841748
2007-07-19,BBVA.MC,0.99,0,0.028209678955642983
2007-07-20,BBVA.MC,0.99,0,0.027913482486136322
2007-07-23,BBVA.MC,0.99,0,0.032319046456106115
2007-07-24,BBVA.MC,0.99,0,0.03161154709463015
2007-07-25,BBVA.MC,0.99,0,0.031149394753540127
2007-07-26,BBVA.MC,0.99,0,0.030464714831237697
2007-07-27,BBVA.MC,0.99,1,0.04996992951879853
2007-07-30,BBVA.MC,0.99,0,0.03750687682548371
2007-07-31,BBVA.MC,0.99,0,0.03745930288741291
2007-08-01,BBVA.MC,0.99,0,0.037466176249372804
2007-08-02,BBVA.MC,0.99,0,0.039209345972512834
2007-08-03,BBVA.MC,0.99,1,0.04963966420559282
2007-08-06,BBVA.MC,0.99,0,0.03853082016419445
2007-08-07,BBVA.MC,0.99,0,0.038534670031029
2007-08-08,BBVA.MC,0.99,0,0.03823062322519709
2007-08-09,BBVA.MC,0.99,1,0.049171396420377586
2007-08-10,BBVA.MC,0.99,1,0.05039260778916601
2007-08-13,BBVA.MC,0.99,1,0.06323278562670581
2007-08-14,BBVA.MC,0.99,1,0.06234627790117298
2007-08-17,BBVA.MC,0.99,1,0.062478318607351334
2007-08-20,BBVA.MC,0.99,1,0.062255071645202505
2007-08-21,BBVA.MC,0.99,1,0.060510130350703024
2007-08-22,BBVA.MC,0.99,0,0.04606028559932533
2007-08-23,BBVA.MC,0.99,0,0.04491354631231811
2007-08-24,BBVA.MC,0.99,0,0.044152045313479556
2007-08-27,BBVA.MC,0.99,0,0.04294335718976031
2007-08-28,BBVA.MC,0.99,1,0.05425687479414871
2007-08-29,BBVA.MC,0.99,1,0.054399150233044744
2007-08-30,BBVA.MC,0.99,1,0.05290443574462241
2007-08-31,BBVA.MC,0.99,0,0.039679193911126835
2007-09-04,BBVA.MC,0.99,0,0.03781192961024335
2007-09-05,BBVA.MC,0.99,1,0.04803775489829617
2007-09-06,BBVA.MC,0.99,1,0.05252075110942175
2007-09-07,BBVA.MC,0.99,1,0.05120518318271325
2007-09-10,BBVA.MC,0.99,1,0.056069381714292314
2007-09-11,BBVA.MC,0.99,1,0.058956669851284775
2007-09-12,BBVA.MC,0.99,1,0.058100217864384664
2007-09-13,BBVA.MC,0.99,1,0.05708125182145129
2007-09-14,BBVA.MC,0.99,1,0.05546207535288902
2007-09-17,BBVA.MC,0.99,1,0.056701819702517996
2007-09-18,BBVA.MC,0.99,0,0.045805229675165794
2007-09-19,BBVA.MC,0.99,0,0.046065640789120725
2007-09-20,BBVA.MC,0.99,0,0.04759685148005955
2007-09-21,BBVA.MC,0.99,0,0.04702002784239279
2007-09-24,BBVA.MC,0.99,0,0.045652928417776795
2007-09-25,BBVA.MC,0.99,0,0.04435939849842523
2007-09-26,BBVA.MC,0.99,0,0.04493400907689831
2007-09-27,BBVA.MC,0.99,0,0.043657557947368426
2007-09-28,BBVA.MC,0.99,0,0.04242246609389473
2007-10-01,BBVA.MC,0.99,0,0.041291472122057714
2007-10-02,BBVA.MC,0.99,0,0.04022579122454047
2007-10-03,BBVA.MC,0.99,0,0.04085327932482979
2007-10-04,BBVA.MC,0.99,0,0.03972763209862353
2007-10-05,BBVA.MC,0.99,0,0.03865155183333092
2007-10-08,BBVA.MC,0.99,0,0.037923963091501825
2007-10-09,BBVA.MC,0.99,0,0.037249522289227496
2007-10-10,BBVA.MC,0.99,0,0.036313824749967416
2007-10-11,BBVA.MC,0.99,0,0.0353881989764756
2007-10-12,BBVA.MC,0.99,0,0.03463855285956301
2007-10-15,BBVA.MC,0.99,0,0.034060663945010755
2007-10-16,BBVA.MC,0.99,0,0.03429697581921848
2007-10-17,BBVA.MC,0.99,0,0.034223144213682624
2007-10-18,BBVA.MC,0.99,0,0.033536002230379364
2007-10-19,BBVA.MC,0.99,0,0.03274028617565078
2007-10-22,BBVA.MC,0.99,0,0.031978543290049025
2007-10-23,BBVA.MC,0.99,0,0.0341304976323663
2007-10-24,BBVA.MC,0.99,0,0.03331646888011102
2007-10-25,BBVA.MC,0.99,0,0.03637047520716185
2007-10-26,BBVA.MC,0.99,0,0.03551301355412523
2007-10-29,BBVA.MC,0.99,0,0.03476781423515223
2007-10-30,BBVA.MC,0.99,0,0.03443713454070766
2007-10-31,BBVA.MC,0.99,0,0.033655877629286936
2007-11-01,BBVA.MC,0.99,0,0.03333219785143337
2007-11-02,BBVA.MC,0.99,0,0.034296080572171504
2007-11-05,BBVA.MC,0.99,1,0.04352878205248802
2007-11-06,BBVA.MC,0.99,0,0.03272628155256073
2007-11-07,BBVA.MC,0.99,1,0.04181464211587032
2007-11-08,BBVA.MC,0.99,1,0.04327317572803838
2007-11-09,BBVA.MC,0.99,1,0.04699073992482989
2007-11-12,BBVA.MC,0.99,1,0.0485019855970966
2007-11-13,BBVA.MC,0.99,1,0.047614356065341645
2007-11-14,BBVA.MC,0.99,1,0.04660458640307741
2007-11-15,BBVA.MC,0.99,1,0.045730628209211845
2007-11-16,BBVA.MC,0.99,1,0.04460919654661991
2007-11-19,BBVA.MC,0.99,1,0.04515326889999554
2007-11-20,BBVA.MC,0.99,1,0.0477126011489975
2007-11-21,BBVA.MC,0.99,1,0.04655115764410103
2007-11-23,BBVA.MC,0.99,1,0.050675704915325824
2007-11-26,BBVA.MC,0.99,1,0.050081421099958404
2007-11-27,BBVA.MC,0.99,1,0.04905772205874252
2007-11-28,BBVA.MC,0.99,1,0.04786629721522523
2007-11-29,BBVA.MC,0.99,1,0.047832269622686635
2007-11-30,BBVA.MC,0.99,0,0.03625899309470889
2007-12-03,BBVA.MC,0.99,0,0.03547202108007429
2007-12-04,BBVA.MC,0.99,1,0.04525941062393627
2007-12-05,BBVA.MC,0.99,0,0.03415472855391331
2007-12-06,BBVA.MC,0.99,0,0.033452471227128557
2007-12-07,BBVA.MC,0.99,0,0.03276655947101391
2007-12-10,BBVA.MC,0.99,0,0.032544371912383935
2007-12-11,BBVA.MC,0.99,0,0.03184063005988176
2007-12-12,BBVA.MC,0.99,0,0.031232730136215688
2007-12-13,BBVA.MC,0.99,0,0.030543145424253976
2007-12-14,BBVA.MC,0.99,0,0.0334534741392732
2007-12-17,BBVA.MC,0.99,1,0.0429576938201425
2007-12-18,BBVA.MC,0.99,0,0.03603448428441613
2007-12-19,BBVA.MC,0.99,0,0.03526255710245307
2007-12-20,BBVA.MC,0.99,0,0.03468738454204232
2007-12-21,BBVA.MC,0.99,0,0.03436636098637186
2007-12-28,BBVA.MC,0.99,0,0.03362190440772114
2008-01-03,BBVA.MC,0.99,0,0.03282240498111046
2008-01-04,BBVA.MC,0.99,1,0.04266040334698247
2008-01-07,BBVA.MC,0.99,1,0.04700993523082192
2008-01-08,BBVA.MC,0.99,1,0.04585544885126394
2008-01-09,BBVA.MC,0.99,1,0.049066040647037866
2008-01-10,BBVA.MC,0.99,0,0.03819198203450156
2008-01-11,BBVA.MC,0.99,1,0.05018696116907112
2008-01-14,BBVA.MC,0.99,0,0.03759597601359763
2008-01-15,BBVA.MC,0.99,0,0.03669151736968488
2008-01-16,BBVA.MC,0.99,1,0.0586242245963818
2008-01-17,BBVA.MC,0.99,1,0.05724607645287088
2008-01-18,BBVA.MC,0.99,1,0.057283901711845
2008-01-22,BBVA.MC,0.99,1,0.09443978991926374
2008-01-23,BBVA.MC,0.99,1,0.09204185176526555
2008-01-24,BBVA.MC,0.99,1,0.09597386307863
2008-01-25,BBVA.MC,0.99,1,0.10115193494411572
2008-01-28,BBVA.MC,0.99,1,0.09780082787740714
2008-01-29,BBVA.MC,0.99,1,0.09524945978799866
2008-01-30,BBVA.MC,0.99,1,0.09252255466128621
2008-01-31,BBVA.MC,0.99,1,0.08949828773495139
2008-02-01,BBVA.MC,0.99,1,0.08883999714806118
2008-02-04,BBVA.MC,0.99,1,0.08719155923407426
2008-02-05,BBVA.MC,0.99,1,0.08436640417807331
2008-02-06,BBVA.MC,0.99,1,0.1021298793876933
2008-02-07,BBVA.MC,0.99,1,0.09874460231114808
2008-02-08,BBVA.MC,0.99,1,0.09805576361448637
2008-02-11,BBVA.MC,0.99,1,0.09482730502701472
2008-02-12,BBVA.MC,0.99,1,0.09305794692762889
2008-02-13,BBVA.MC,0.99,1,0.09116836274523356
2008-02-14,BBVA.MC,0.99,1,0.08831696398238517
2008-02-15,BBVA.MC,0.99,1,0.0854501468884521
2008-02-19,BBVA.MC,0.99,1,0.08442332758895152
2008-02-20,BBVA.MC,0.99,1,0.0817273205666696
2008-02-21,BBVA.MC,0.99,1,0.08105638628863454
2008-02-22,BBVA.MC,0.99,1,0.07858899070931566
2008-02-25,BBVA.MC,0.99,0,0.059310254246690654
2008-02-26,BBVA.MC,0.99,0,0.057701578123079016
2008-02-27,BBVA.MC,0.99,0,0.05677077469792369
2008-02-28,BBVA.MC,0.99,0,0.055013190455122055
2008-02-29,BBVA.MC,0.99,1,0.07053003774868867
2008-03-03,BBVA.MC,0.99,1,0.069578477602177
2008-03-04,BBVA.MC,0.99,1,0.07228090364238213
2008-03-05,BBVA.MC,0.99,1,0.07340702533241705
2008-03-06,BBVA.MC,0.99,1,0.0718595096950021
2008-03-07,BBVA.MC,0.99,1,0.07455473033674447
2008-03-10,BBVA.MC,0.99,1,0.07324762441678796
2008-03-11,BBVA.MC,0.99,1,0.0724836050681407
2008-03-12,BBVA.MC,0.99,1,0.07316242068315118
2008-03-13,BBVA.MC,0.99,1,0.07122233020415702
2008-03-14,BBVA.MC,0.99,1,0.07002859625333355
2008-03-17,BBVA.MC,0.99,1,0.06892112084121783
2008-03-18,BBVA.MC,0.99,1,0.07400500128943298
2008-03-19,BBVA.MC,0.99,1,0.07538002593143044
2008-03-20,BBVA.MC,0.99,1,0.07303623321862063
2008-03-25,BBVA.MC,0.99,1,0.07078692741790057
2008-03-26,BBVA.MC,0.99,1,0.07058841526142655
2008-03-27,BBVA.MC,0.99,1,0.06853263329228232
2008-03-28,BBVA.MC,0.99,1,0.0665934673644363
2008-03-31,BBVA.MC,0.99,1,0.06466106027984352
2008-04-01,BBVA.MC,0.99,0,0.048539046846391896
2008-04-02,BBVA.MC,0.99,0,0.04933925297044538
2008-04-03,BBVA.MC,0.99,0,0.04839468588969755
2008-04-04,BBVA.MC,0.99,0,0.04729628438472665
2008-04-07,BBVA.MC,0.99,0,0.04590670933468332
2008-04-08,BBVA.MC,0.99,0,0.04471120514854201
2008-04-09,BBVA.MC,0.99,0,0.043564856400272016
2008-04-10,BBVA.MC,0.99,0,0.04520392271647621
2008-04-11,BBVA.MC,0.99,0,0.04392358591548366
2008-04-14,BBVA.MC,0.99,1,0.05758278477707541
2008-04-15,BBVA.MC,0.99,0,0.0434711586445727
2008-04-16,BBVA.MC,0.99,0,0.04227835014921618
2008-04-17,BBVA.MC,0.99,0,0.04147268588187537
2008-04-18,BBVA.MC,0.99,0,0.040487345359309895
2008-04-21,BBVA.MC,0.99,0,0.04073205804887724
2008-04-22,BBVA.MC,0.99,0,0.04181553398510201
2008-04-23,BBVA.MC,0.99,0,0.04133683685945744
2008-04-24,BBVA.MC,0.99,0,0.04021640615048542
2008-04-25,BBVA.MC,0.99,0,0.03915240213609307
2008-04-28,BBVA.MC,0.99,0,0.038362770801200596
2008-04-29,BBVA.MC,0.99,0,0.03781532575865777
2008-04-30,BBVA.MC,0.99,0,0.03682160614921445
2008-05-02,BBVA.MC,0.99,0,0.03590742037108881
2008-05-05,BBVA.MC,0.99,0,0.03590924259899946
2008-05-06,BBVA.MC,0.99,0,0.03500232063578743
2008-05-07,BBVA.MC,0.99,0,0.034675230545046336
2008-05-08,BBVA.MC,0.99,0,0.033848519973690365
2008-05-09,BBVA.MC,0.99,0,0.03305167681514946
2008-05-12,BBVA.MC,0.99,0,0.03284533836716488
2008-05-13,BBVA.MC,0.99,0,0.03212910140038049
2008-05-14,BBVA.MC,0.99,0,0.031408792588057274
2008-05-15,BBVA.MC,0.99,0,0.03083520914412233
2008-05-16,BBVA.MC,0.99,0,0.030183064287610355
2008-05-19,BBVA.MC,0.99,0,0.029557807653412586
2008-05-20,BBVA.MC,0.99,0,0.028955930520776448
2008-05-21,BBVA.MC,0.99,0,0.03180305678801403
2008-05-22,BBVA.MC,0.99,0,0.033306573029694794
2008-05-23,BBVA.MC,0.99,0,0.032576996919212606
2008-05-27,BBVA.MC,0.99,0,0.034281677456751314
2008-05-28,BBVA.MC,0.99,0,0.03370703876331658
2008-05-29,BBVA.MC,0.99,0,0.03293200915388169
2008-05-30,BBVA.MC,0.99,0,0.032194128952984846
2008-06-02,BBVA.MC,0.99,0,0.03149205114278745
2008-06-03,BBVA.MC,0.99,0,0.03413306024486436
2008-06-04,BBVA.MC,0.99,0,0.03337832489533625
2008-06-05,BBVA.MC,0.99,0,0.03322533175675286
2008-06-06,BBVA.MC,0.99,0,0.033762042035362524
2008-06-09,BBVA.MC,0.99,0,0.04211949125423024
2008-06-10,BBVA.MC,0.99,0,0.0415034278023343
2008-06-11,BBVA.MC,0.99,1,0.05243621510136872
2008-06-12,BBVA.MC,0.99,0,0.04277687602119566
2008-06-13,BBVA.MC,0.99,0,0.0430747326356558
2008-06-16,BBVA.MC,0.99,0,0.04218695495131294
2008-06-17,BBVA.MC,0.99,0,0.04593642284015483
2008-06-18,BBVA.MC,0.99,0,0.0446559570156431
2008-06-19,BBVA.MC,0.99,0,0.046551394030454746
2008-06-20,BBVA.MC,0.99,0,0.04555055168274869
2008-06-23,BBVA.MC,0.99,0,0.04460376383430301
2008-06-24,BBVA.MC,0.99,0,0.043888880944225224
2008-06-25,BBVA.MC,0.99,0,0.04524949816438969
2008-06-26,BBVA.MC,0.99,1,0.05844364357944196
2008-06-27,BBVA.MC,0.99,0,0.05603763432321934
2008-06-30,BBVA.MC,0.99,1,0.07069383404251142
2008-07-01,BBVA.MC,0.99,0,0.0540930558120456
2008-07-02,BBVA.MC,0.99,1,0.06948681206973888
2008-07-03,BBVA.MC,0.99,1,0.06753366118315263
2008-07-07,BBVA.MC,0.99,1,0.07081577812232272
2008-07-08,BBVA.MC,0.99,0,0.05285966017341033
2008-07-09,BBVA.MC,0.99,1,0.06739487154777127
2008-07-10,BBVA.MC,0.99,1,0.06608057933032416
2008-07-11,BBVA.MC,0.99,1,0.06704743717304297
2008-07-14,BBVA.MC,0.99,1,0.07343051650193637
2008-07-15,BBVA.MC,0.99,1,0.07127637398767621
2008-07-16,BBVA.MC,0.99,1,0.07581912053967754
2008-07-17,BBVA.MC,0.99,1,0.07369891731714802
2008-07-18,BBVA.MC,0.99,1,0.07321695735261347
2008-07-21,BBVA.MC,0.99,0,0.05695542346599636
2008-07-22,BBVA.MC,0.99,0,0.05551924507002301
2008-07-23,BBVA.MC,0.99,0,0.054631520118384985
2008-07-24,BBVA.MC,0.99,0,0.05489048839405339
2008-07-25,BBVA.MC,0.99,0,0.05422862067146101
2008-07-28,BBVA.MC,0.99,1,0.07154742447605934
2008-07-29,BBVA.MC,0.99,0,0.05665816869507982
2008-07-30,BBVA.MC,0.99,0,0.05502589626541411
2008-07-31,BBVA.MC,0.99,0,0.05333549790963604
2008-08-01,BBVA.MC,0.99,0,0.051935867048076734
2008-08-04,BBVA.MC,0.99,0,0.05439235655737169
2008-08-05,BBVA.MC,0.99,0,0.05579998798813304
2008-08-06,BBVA.MC,0.99,0,0.05611243918633363
2008-08-07,BBVA.MC,0.99,0,0.05444274633656245
2008-08-08,BBVA.MC,0.99,0,0.053317564102606525
2008-08-11,BBVA.MC,0.99,0,0.051968063197691663
2008-08-12,BBVA.MC,0.99,0,0.05099107492550393
2008-08-13,BBVA.MC,0.99,0,0.049531713700237755
2008-08-14,BBVA.MC,0.99,0,0.05706053729932568
2008-08-19,BBVA.MC,0.99,0,0.05626890543257003
2008-08-20,BBVA.MC,0.99,0,0.06330673629435092
2008-08-21,BBVA.MC,0.99,0,0.06172715697870154
2008-08-22,BBVA.MC,0.99,0,0.06394780111120454
2008-08-25,BBVA.MC,0.99,0,0.06333476629129497
2008-08-26,BBVA.MC,0.99,0,0.06241891518124205
2008-08-27,BBVA.MC,0.99,0,0.060592124041350524
2008-08-28,BBVA.MC,0.99,0,0.05876922583399914
2008-08-29,BBVA.MC,0.99,0,0.05752240935486564
2008-09-02,BBVA.MC,0.99,0,0.054044705580010836
2008-09-03,BBVA.MC,0.99,0,0.05326425796104311
2008-09-04,BBVA.MC,0.99,1,0.06703470388173702
2008-09-05,BBVA.MC,0.99,0,0.05578021104534875
2008-09-08,BBVA.MC,0.99,0,0.05912611411833317
2008-09-09,BBVA.MC,0.99,1,0.07818375595168843
2008-09-10,BBVA.MC,0.99,1,0.07573763574950675
2008-09-11,BBVA.MC,0.99,1,0.0749515981898478
2008-09-12,BBVA.MC,0.99,1,0.07533213336062818
2008-09-15,BBVA.MC,0.99,1,0.07394156340252622
2008-09-16,BBVA.MC,0.99,1,0.10183708566638329
2008-09-17,BBVA.MC,0.99,1,0.09845947021761367
2008-09-18,BBVA.MC,0.99,1,0.10399215767070909
2008-09-19,BBVA.MC,0.99,1,0.10117000246249795
2008-09-22,BBVA.MC,0.99,1,0.1120773248495435
2008-09-23,BBVA.MC,0.99,1,0.1084299869843063
2008-09-24,BBVA.MC,0.99,1,0.10492248288855761
2008-09-25,BBVA.MC,0.99,1,0.10145469819566934
2008-09-26,BBVA.MC,0.99,1,0.09913700206760663
2008-09-29,BBVA.MC,0.99,1,0.09587756672900088
2008-09-30,BBVA.MC,0.99,1,0.10213727849034912
2008-10-01,BBVA.MC,0.99,1,0.09886783922029325
2008-10-02,BBVA.MC,0.99,1,0.09605991720224982
2008-10-03,BBVA.MC,0.99,1,0.09354937393753014
2008-10-06,BBVA.MC,0.99,1,0.09511933998654937
2008-10-07,BBVA.MC,0.99,1,0.1072181450670083
2008-10-08,BBVA.MC,0.99,1,0.10368552964705235
2008-10-09,BBVA.MC,0.99,1,0.11615237354187832
2008-10-10,BBVA.MC,0.99,1,0.1176199787339397
2008-10-13,BBVA.MC,0.99,1,0.16837503350264016
2008-10-14,BBVA.MC,0.99,1,0.16910803218755394
